fixture_id,home_team,home_team_id,away_team_name,away_team_id,date,time,home_winner,away_winner,home_tie,away_tie,home_goals,away_goals,league_id,league_name,league_season,round
710660,Crystal Palace,52,Wolves,39,2021-11-06,15:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 11
710657,Brentford,55,Norwich,71,2021-11-06,15:00:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 11
710658,Brighton,51,Newcastle,34,2021-11-06,17:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 11
710656,Arsenal,42,Watford,38,2021-11-07,14:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 11
710661,Everton,45,Tottenham,47,2021-11-07,14:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 11
710662,Leeds,63,Leicester,46,2021-11-07,14:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 11
710665,West Ham,48,Liverpool,40,2021-11-07,16:30:00,True,False,False,False,3,2,39,Premier League,2021,Regular Season - 11
710668,Leicester,46,Chelsea,49,2021-11-20,12:30:00,False,True,False,False,0,3,39,Premier League,2021,Regular Season - 12
710671,Newcastle,34,Brentford,55,2021-11-20,15:00:00,False,False,True,True,3,3,39,Premier League,2021,Regular Season - 12
710674,Watford,38,Manchester United,33,2021-11-20,15:00:00,True,False,False,False,4,1,39,Premier League,2021,Regular Season - 12
710675,Wolves,39,West Ham,48,2021-11-20,15:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 12
710667,Burnley,44,Crystal Palace,52,2021-11-20,15:00:00,False,False,True,True,3,3,39,Premier League,2021,Regular Season - 12
710666,Aston Villa,66,Brighton,51,2021-11-20,15:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 12
710672,Norwich,71,Southampton,41,2021-11-20,15:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 12
710669,Liverpool,40,Arsenal,42,2021-11-20,17:30:00,True,False,False,False,4,0,39,Premier League,2021,Regular Season - 12
710670,Manchester City,50,Everton,45,2021-11-21,14:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 12
710673,Tottenham,47,Leeds,63,2021-11-21,16:30:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 12
710676,Arsenal,42,Newcastle,34,2021-11-27,12:30:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 13
710683,Liverpool,40,Southampton,41,2021-11-27,15:00:00,True,False,False,False,4,0,39,Premier League,2021,Regular Season - 13
710681,Crystal Palace,52,Aston Villa,66,2021-11-27,15:00:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 13
710685,Norwich,71,Wolves,39,2021-11-27,15:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 13
710678,Brighton,51,Leeds,63,2021-11-27,17:30:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 13
710682,Leicester,46,Watford,38,2021-11-28,14:00:00,True,False,False,False,4,2,39,Premier League,2021,Regular Season - 13
710684,Manchester City,50,West Ham,48,2021-11-28,14:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 13
710677,Brentford,55,Everton,45,2021-11-28,14:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 13
710680,Chelsea,49,Manchester United,33,2021-11-28,16:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 13
710693,Newcastle,34,Norwich,71,2021-11-30,19:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 14
710688,Leeds,63,Crystal Palace,52,2021-11-30,20:15:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 14
710689,Watford,38,Chelsea,49,2021-12-01,19:30:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 14
710691,Wolves,39,Burnley,44,2021-12-01,19:30:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 14
710694,Southampton,41,Leicester,46,2021-12-01,19:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 14
710690,West Ham,48,Brighton,51,2021-12-01,19:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 14
710687,Everton,45,Liverpool,40,2021-12-01,20:15:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 14
710686,Aston Villa,66,Manchester City,50,2021-12-01,20:15:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 14
710695,Tottenham,47,Brentford,55,2021-12-02,19:30:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 14
710692,Manchester United,33,Arsenal,42,2021-12-02,20:15:00,True,False,False,False,3,2,39,Premier League,2021,Regular Season - 14
710704,West Ham,48,Chelsea,49,2021-12-04,12:30:00,True,False,False,False,3,2,39,Premier League,2021,Regular Season - 15
710700,Newcastle,34,Burnley,44,2021-12-04,15:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 15
